Words;Frequencies;Ranks;Logarithm of Frequencies;Logarithm of ranks
количество;1;582;0.0;2.7649229846498886
первую;1;583;0.0;2.7656685547590136
очередь;1;584;0.0;2.766412847112399
национальные;1;585;0.0;2.7671558660821804
представительный;1;586;0.0;2.7678976160180904
указанием;1;587;0.0;2.7686381012476144
обращения;1;588;0.0;2.769377326076138
требуется;1;589;0.0;2.7701152947871015
регистрация;1;590;0.0;2.770852011642144
скачивания;1;591;0.0;2.771587480881255
доступного;1;592;0.0;2.7723217067229196
банка;1;593;0.0;2.7730546933642626
мог;1;594;0.0;2.7737864449811935
многочисленные;1;595;0.0;2.7745169657285493
опубликованы;1;596;0.0;2.775246259740236
обычному;1;597;0.0;2.775974331129369
преподавателю;1;598;0.0;2.7767011839884104
вуза;1;599;0.0;2.777426822389311
говоря;1;600;0.0;2.7781512503836434
учителях;1;601;0.0;2.778874472002739
затруднен;1;602;0.0;2.7795964912578244
каталогизированы;1;603;0.0;2.780317312140151
описаны;1;604;0.0;2.7810369386211318
точки;1;605;0.0;2.7817553746524686
зрения;1;606;0.0;2.782472624166286
имеющихся;1;607;0.0;2.7831886910752575
примера;1;608;0.0;2.7839035792727347
сослаться;1;609;0.0;2.784617292632875
недавние;1;610;0.0;2.7853298350107667
изданные;1;611;0.0;2.786041210242554
немногочисленные;1;612;0.0;2.786751422145561
поисковыми;1;613;0.0;2.787460474518415
относятся;1;614;0.0;2.7881683711411673
ресурсам;1;615;0.0;2.7888751157754164
меняют;1;616;0.0;2.789580712164425
адрес;1;617;0.0;2.7902851640332416
магистерская;1;618;0.0;2.7909884750888154
диссертация;1;619;0.0;2.7916906490201177
шоу;1;620;0.0;2.792391689498254
находилась;1;621;0.0;2.79309160017658
вплоть;1;622;0.0;2.7937903846908183
весны;1;623;0.0;2.7944880466591693
переместилась;1;624;0.0;2.7951845896824237
архив;1;625;0.0;2.795880017344075
бригама;1;626;0.0;2.796574333210429
янга;1;627;0.0;2.7972675408307164
вынужден;1;628;0.0;2.7979596437371956
метаться;1;629;0.0;2.7986506454452686
разными;1;630;0.0;2.7993405494535817
источниками;1;631;0.0;2.800029359244134
упражнениями;1;632;0.0;2.8007170782823847
содержат;1;633;0.0;2.8014037100173548
инструкций;1;634;0.0;2.8020892578817325
системы;1;635;0.0;2.8027737252919755
привязанных;1;636;0.0;2.803457115648414
серьезна;1;637;0.0;2.80413943233535
простых;1;638;0.0;2.804820678721162
путей;1;639;0.0;2.8055008581584
кажется;1;640;0.0;2.8061799739838866
существует;1;641;0.0;2.8068580295188172
нашем;1;642;0.0;2.807535028068853
исследовании;1;643;0.0;2.8082109729242215
имевшем;1;644;0.0;2.808885867359812
оценить;1;645;0.0;2.8095597146352675
влияние;1;646;0.0;2.810232517995084
россии;1;647;0.0;2.8109042806687
пришли;1;648;0.0;2.811575005870593
выводу;1;649;0.0;2.812244696800369
современном;1;650;0.0;2.8129133566428552
этапе;1;651;0.0;2.8135809885681917
требованиями;1;652;0.0;2.81424759573192
фгос;1;653;0.0;2.814913181275074
филологических;1;654;0.0;2.815577748324267
специальностей;1;655;0.0;2.8162412999917827
получают;1;656;0.0;2.81690383937566
наукометрических;1;657;0.0;2.81756536955978
базах;1;658;0.0;2.8182258936139553
разного;1;659;0.0;2.8188854145940097
ранга;1;660;0.0;2.8195439355418683
остается;1;661;0.0;2.8202014594856397
насколько;1;662;0.0;2.8208579894396997
готовы;1;663;0.0;2.8215135284047728
регулярно;1;664;0.0;2.822168079368017
практической;1;665;0.0;2.8228216453031045
окончания;1;666;0.0;2.823474229170301
считает;1;667;0.0;2.8241258339165487
элективного;1;668;0.0;2.8247764624755454
односеместрового;1;669;0.0;2.825426117767823
недостаточно;1;670;0.0;2.826074802700826
будущие;1;671;0.0;2.826722520168992
могли;1;672;0.0;2.827369273053825
успешно;1;673;0.0;2.8280150642239765
интегрировать;1;674;0.0;2.8286598965353194
собственную;1;675;0.0;2.829303772831025
исследователь;1;676;0.0;2.829946695941636
предполагает;1;677;0.0;2.8305886686851442
ситуация;1;678;0.0;2.831229693867063
улучшится;1;679;0.0;2.8318697742805017
будут;1;680;0.0;2.8325089127062357
изучать;1;681;0.0;2.8331471119127847
возможности;1;682;0.0;2.833784374656479
наряду;1;683;0.0;2.8344207036815323
курсе;1;684;0.0;2.8350561017201157
методики;1;685;0.0;2.8356905714924254
теоретических;1;686;0.0;2.836324115706751
практических;1;687;0.0;2.83695673705955
лингвистических;1;688;0.0;2.8375884382355108
дисциплин;1;689;0.0;2.8382192219076257
мотивированных;1;690;0.0;2.8388490907372548
действующих;1;691;0.0;2.839478047374198
следующем;1;692;0.0;2.8401060944567575
ведущими;1;693;0.0;2.8407332346118066
центрами;1;694;0.0;2.841359470454855
начнем;1;695;0.0;2.8419848045901137
обзора;1;696;0.0;2.842609239610562
видеоресурсов;1;697;0.0;2.843232778098009
запросу;1;698;0.0;2.843855422623161
выдает;1;699;0.0;2.844477175745681
ссылок;1;700;0.0;2.8450980400142565
целые;1;701;0.0;2.8457180179666586
последовательно;1;702;0.0;2.8463371121298047
объясняются;1;703;0.0;2.846955325019824
этой;1;704;0.0;2.847572659142112
дисциплины;1;705;0.0;2.8481891169913984
яссин;1;706;0.0;2.8488047010518036
иабдунан;1;707;0.0;2.849419413796899
года;1;708;0.0;2.850033257689769
выложила;1;709;0.0;2.850646235183066
популярными;1;710;0.0;2.851258348719075
набравшими;1;711;0.0;2.851869600729766
год;1;712;0.0;2.852479993636856
просмотров;1;713;0.0;2.8530895298518653
освоению;1;714;0.0;2.853698211776174
разработчики;1;715;0.0;2.85430604180108
крупных;1;716;0.0;2.8549130223078554
свои;1;717;0.0;2.8555191556677997
каналы;1;718;0.0;2.8561244442423
ролика;1;719;0.0;2.8567288903828825
продолжительность;1;720;0.0;2.857332496431268
обучающих;1;721;0.0;2.857935264719429
объясняющих;1;722;0.0;2.8585371975696385
широкоизвестного;1;723;0.0;2.8591382972945305
разработал;1;724;0.0;2.8597385661971466
длительность;1;725;0.0;2.8603380065709936
призывает;1;726;0.0;2.8609366207000932
активно;1;727;0.0;2.8615344108590377
создавать;1;728;0.0;2.8621313793130367
делясь;1;729;0.0;2.8627275283179743
собственным;1;730;0.0;2.8633228601204554
опытом;1;731;0.0;2.86391737695786
скрытыми;1;732;0.0;2.8645110810583914
хитростями;1;733;0.0;2.8651039746411278
менеджеров;1;734;0.0;2.86569605991607
такие;1;735;0.0;2.8662873390841948
практически;1;736;0.0;2.866877814337499
отсутствуют;1;737;0.0;2.867467487859051
массовые;1;738;0.0;2.8680563618230415
массовом;1;739;0.0;2.8686444383948255
сознании;1;740;0.0;2.869231719730976
сравнения;1;741;0.0;2.869818207979328
позволил;1;742;0.0;2.870403905279027
выявить;1;743;0.0;2.870988813760575
важные;1;744;0.0;2.871572935545878
отличия;1;745;0.0;2.8721562727482928
этими;1;746;0.0;2.872738827472668
менее;1;747;0.0;2.8733206018153985
доступность;1;748;0.0;2.873901597864461
ценным;1;749;0.0;2.874481817699466
ресурсом;1;750;0.0;2.8750612633916997
популярные;1;751;0.0;2.875639937004168
размещенный;1;752;0.0;2.876217840591642
введением;1;753;0.0;2.8767949762007
затрагивает;1;754;0.0;2.877371345869774
вопросы;1;755;0.0;2.877946951629188
знакомит;1;756;0.0;2.8785217955012063
крупными;1;757;0.0;2.8790958795000723
новым;1;758;0.0;2.8796692056320534
корпусным;1;759;0.0;2.88024177589548
менеджером;1;760;0.0;2.8808135922807914
разработанным;1;761;0.0;2.8813846567705728
брезиной;1;762;0.0;2.8819549713396
корпусную;1;763;0.0;2.8825245379548803
лингвистику;1;764;0.0;2.8830933585756897
представленный;1;765;0.0;2.883661435153617
левинзон;1;766;0.0;2.8842287696326037
национальной;1;767;0.0;2.8847953639489807
дает;1;768;0.0;2.8853612200315117
представление;1;769;0.0;2.885926339801431
практическом;1;770;0.0;2.8864907251724814
применении;1;771;0.0;2.8870543780509568
достижений;1;772;0.0;2.887617300335736
современной;1;773;0.0;2.888179493918325
учит;1;774;0.0;2.888740960682892
пользоваться;1;775;0.0;2.88930170250631
существующими;1;776;0.0;2.889861721258188
позволяет;1;777;0.0;2.890421018800914
методы;1;778;0.0;2.8909795969896885
относится;1;779;0.0;2.8915374576725643
маленький;1;780;0.0;2.8920946026904804
частный;1;781;0.0;2.8926510338773
разработан;1;782;0.0;2.893206753059848
кроссвейтом;1;783;0.0;2.893761762057943
академического;1;784;0.0;2.894316062684438
письма;1;785;0.0;2.8948696567452523
прямым;1;786;0.0;2.895422546039408
обращением;1;787;0.0;2.8959747323590643
группу;1;788;0.0;2.896526217489555
включить;1;789;0.0;2.8970770032094197
варшавского;1;790;0.0;2.8976270912904414
знакомство;1;791;0.0;2.8981764834976764
участников;1;792;0.0;2.8987251815894934
концепциями;1;793;0.0;2.899273187317603
корпус;1;794;0.0;2.899820502427096
применение;1;795;0.0;2.90036712865647
иностранным;1;796;0.0;2.900913067737669
родному;1;797;0.0;2.9014583213961123
языку;1;798;0.0;2.902002891350729
навыка;1;799;0.0;2.902546779313991
подхода;1;800;0.0;2.9030899869919433
общедоступные;1;801;0.0;2.9036325160842376
корпусные;1;802;0.0;2.9041743682841634
инструменты;1;803;0.0;2.904715545278681
честь;1;804;0.0;2.905256048748451
летия;1;805;0.0;2.9057958803678683
основания;1;806;0.0;2.9063350418050904
магистерской;1;807;0.0;2.90687353472207
сан;1;808;0.0;2.9074113607745855
паолу;1;809;0.0;2.907948521612272
бразилия;1;810;0.0;2.9084850188786495
руководители;1;811;0.0;2.909020854211156
организовали;1;812;0.0;2.909556029241175
серию;1;813;0.0;2.9100905455940675
пригласив;1;814;0.0;2.9106244048892007
участия;1;815;0.0;2.9111576087399764
всемирно;1;816;0.0;2.911690158753861
ученых;1;817;0.0;2.9122220565324155
байбера;1;818;0.0;2.9127533036713227
скотта;1;819;0.0;2.913283901760418
ю;1;820;0.0;2.9138138523837163
ромер;1;821;0.0;2.9143431571194403
дэвис;1;822;0.0;2.91487181754005
реппен;1;823;0.0;2.9153998352122694
еженедельно;1;824;0.0;2.9159272116971158
апреля;1;825;0.0;2.9164539485499246
сентябрь;1;826;0.0;2.916980047320382
недели;1;827;0.0;2.917505509552546
интенсива;1;828;0.0;2.91803033678488
августе;1;829;0.0;2.9185545305502734
сентября;1;830;0.0;2.9190780923760733
проводилось;1;831;0.0;2.919601023784111
мастер;1;832;0.0;2.9201233262907236
программных;1;833;0.0;2.9206450014067875
продуктов;1;834;0.0;2.9211660506377384
версий;1;835;0.0;2.9216864754836016
программ;1;836;0.0;2.9222062774390163
скотт;1;837;0.0;2.9227254579932596
представил;1;838;0.0;2.923244018630276
последнюю;1;839;0.0;2.9237619608287
версию;1;840;0.0;2.9242792860618816
момент;1;841;0.0;2.924795995797912
была;1;842;0.0;2.925312091499649
странице;1;843;0.0;2.925827574624742
кафедры;1;844;0.0;2.926342446625655
осенью;1;845;0.0;2.926856708949692
инициативу;1;846;0.0;2.927370363039023
продолжили;1;847;0.0;2.9278834103307068
культур;1;848;0.0;2.9283958522567137
австралия;1;849;0.0;2.9289076902439524
октября;1;850;0.0;2.929418925714293
апрель;1;851;0.0;2.9299295600845876
состоялся;1;852;0.0;2.9304395947666997
вебинар;1;853;0.0;2.930949031167523
докладчиками;1;854;0.0;2.931457870689005
были;1;855;0.0;2.9319661147281724
крупные;1;856;0.0;2.932473764677153
программного;1;857;0.0;2.932980821923198
обеспечения;1;858;0.0;2.9334872878487053
франкенберг;1;859;0.0;2.933993163831242
гарсия;1;860;0.0;2.9344984512435675
кроссвейт;1;861;0.0;2.9350031514536545
последний;1;862;0.0;2.9355072658247123
познакомил;1;863;0.0;2.9360107957152093
новой;1;864;0.0;2.9365137424788927
своего;1;865;0.0;2.937016107464814
функционал;1;866;0.0;2.9375178920173464
которого;1;867;0.0;2.93801909747621
расширен;1;868;0.0;2.9385197251764916
сравнению;1;869;0.0;2.9390197764486663
кроссвейта;1;870;0.0;2.9395192526186182
ряде;1;871;0.0;2.940018155007663
международных;1;872;0.0;2.940516484932567
развернутое;1;873;0.0;2.9410142437055695
анонсы;1;874;0.0;2.9415114326344027
предстоящих;1;875;0.0;2.9420080530223127
публикуются;1;876;0.0;2.9425041061680806
социальных;1;877;0.0;2.9429995933660402
сетях;1;878;0.0;2.9434945159061026
фейсбуке;1;879;0.0;2.9439888750737717
посвящены;1;880;0.0;2.9444826721501682
лекции;1;881;0.0;2.9449759084120477
плунгяна;1;882;0.0;2.9454685851318194
добровольского;1;883;0.0;2.945960703577568
постнауке;1;884;0.0;2.9464522650130727
бузаджи;1;885;0.0;2.946943270697825
захарова;1;886;0.0;2.9474337218870503
некоторых;1;887;0.0;2.947923619831726
исследователей;1;888;0.0;2.948412965778601
видеозаписи;1;889;0.0;2.9489017609702133
заседаний;1;890;0.0;2.9493900066449124
лингвистика;1;891;0.0;2.9498777040368744
проходила;1;892;0.0;2.9503648543761227
дистанционном;1;893;0.0;2.950851458888546
режиме;1;894;0.0;2.951337518795917
математической;1;895;0.0;2.9518230353159116
спбгу;1;896;0.0;2.952308009662125
обновленная;1;897;0.0;2.9527924430440917
мае;1;898;0.0;2.953276336667304
версия;1;899;0.0;2.9537596917332283
расширенный;1;900;0.0;2.9542425094393248
образовательный;1;901;0.0;2.9547247909790624
портал;1;902;0.0;2.9552065375419416
готовых;1;903;0.0;2.9556877503135057
предложение;1;904;0.0;2.956168430475363
эффективности;1;905;0.0;2.956648579205203
конкретным;1;906;0.0;2.957128197676813
корпусам;1;907;0.0;2.9576072870600947
взгляд;1;908;0.0;2.958085848521085
показаться;1;909;0.0;2.958563883221967
неактуальна;1;910;0.0;2.9590413923210934
снабжены;1;911;0.0;2.959518376972998
внушительного;1;912;0.0;2.9599948383284156
объема;1;913;0.0;2.9604707775342987
никря;1;914;0.0;2.9609461957338308
дополнительными;1;915;0.0;2.961421094066448
дополнительным;1;916;0.0;2.96189547366785
просмотра;1;917;0.0;2.962369335670021
указывает;1;918;0.0;2.9628426812012423
руководства;1;919;0.0;2.963315511386111
далеки;1;920;0.0;2.963787827345555
знакомых;1;921;0.0;2.9642596301968487
учителю;1;922;0.0;2.9647309210536292
базироваться;1;923;0.0;2.9652017010259115
педагогических;1;924;0.0;2.9656719712201065
принципах;1;925;0.0;2.966141732739032
подразумевающих;1;926;0.0;2.966610986681934
сопровождение;1;927;0.0;2.9670797341444968
вовлечение;1;928;0.0;2.967547976218862
простого;1;929;0.0;2.9680157139936414
сложному;1;930;0.0;2.968482948553935
большей;1;931;0.0;2.9689496809813423
заданиям;1;932;0.0;2.969415912353981
выполняемым;1;933;0.0;2.9698816437464997
своих;1;934;0.0;2.970346876230093
описывает;1;935;0.0;2.9708116108725178
обращений;1;936;0.0;2.9712758487381046
немецкого;1;937;0.0;2.9717395908877777
владения;1;938;0.0;2.972202838379064
немецким;1;939;0.0;2.9726655922661105
языком;1;940;0.0;2.9731278535996983
начинающих;1;941;0.0;2.9735896234272565
продвинутых;1;942;0.0;2.974050902792877
предполагающих;1;943;0.0;2.974511692737328
разный;1;944;0.0;2.9749719942980684
индивидуальную;1;945;0.0;2.9754318085092626
парах;1;946;0.0;2.9758911364017924
малых;1;947;0.0;2.976349979003273
преподавателем;1;948;0.0;2.9768083373380656
основным;1;949;0.0;2.9772662124272924
фокусом;1;950;0.0;2.9777236052888476
включать;1;951;0.0;2.978180516937414
освоение;1;952;0.0;2.978636948384474
лексико;1;953;0.0;2.9790929006383258
грамматических;1;954;0.0;2.979548374704095
помощью;1;955;0.0;2.980003371583746
верификация;1;956;0.0;2.9804578922760996
словосочетаний;1;957;0.0;2.980911937776843
примерами;1;958;0.0;2.981365509078544
приведенные;1;959;0.0;2.9818186071706636
соответствуют;1;960;0.0;2.982271233039568
базовый;1;961;0.0;2.9827233876685453
поиск;1;962;0.0;2.9831750720378127
временная;1;963;0.0;2.9836262871245345
ось;1;964;0.0;2.9840770339028304
визуализация;1;965;0.0;2.984527313343792
коллокаций;1;966;0.0;2.984977126415493
облако;1;967;0.0;2.985426474083001
другим;1;968;0.0;2.985875357308393
блестящим;1;969;0.0;2.986323777050765
проект;1;970;0.0;2.9867717342662448
создаваемый;1;971;0.0;2.9872192299080047
привязаны;1;972;0.0;2.987666264926274
большим;1;973;0.0;2.9881128402683514
выборкам;1;974;0.0;2.9885589568786153
устной;1;975;0.0;2.9890046156985366
представляющих;1;976;0.0;2.9894498176666913
неформальные;1;977;0.0;2.9898945637187726
британского;1;978;0.0;2.9903388547876015
варианта;1;979;0.0;2.9907826918031377
готовящихся;1;980;0.0;2.9912260756924947
сдать;1;981;0.0;2.9916690073799486
итоговый;1;982;0.0;2.9921114877869495
экзамен;1;983;0.0;2.9925535178321354
курсу;1;984;0.0;2.9929950984313414
выборки;1;985;0.0;2.9934362304976116
выпускников;1;986;0.0;2.993876914941211
английских;1;987;0.0;2.9943171526696366
школ;1;988;0.0;2.994756944587628
следующим;1;989;0.0;2.9951962915971793
реальные;1;990;0.0;2.9956351945975497
современного;1;991;0.0;2.9960736544852753
отраженные;1;992;0.0;2.996511672154178
английской;1;993;0.0;2.996949248495381
изменение;1;994;0.0;2.997386384397313
местоимения;1;995;0.0;2.997823080745725
выражения;1;996;0.0;2.9982593384236984
лице;1;997;0.0;2.9986951583116555
включают;1;998;0.0;2.999130541287371
раздаточные;1;999;0.0;2.9995654882259823
упражнения;1;1000;0.0;2.9999999999999996
чтение;1;1001;0.0;3.0004340774793183
абзаца;1;1002;0.0;3.0008677215312267
иллюстрирующего;1;1003;0.0;3.001300933020418
конкордансных;1;1004;0.0;3.001733712809
трансформация;1;1005;0.0;3.0021660617565074
обсуждение;1;1006;0.0;3.0025979807199086
предлагаемых;1;1007;0.0;3.003029470553618
обязательным;1;1008;0.0;3.0034605321095063
изучаемого;1;1009;0.0;3.00389116623691
грамматического;1;1010;0.0;3.004321373782642
ед;1;1011;0.0;3.0047511555910007
паролю;1;1012;0.0;3.00518051250378
файл;1;1013;0.0;3.00560944536028
ответами;1;1014;0.0;3.006037954997317
комментариями;1;1015;0.0;3.0064660422492313
мультимедийный;1;1016;0.0;3.0068937079479
создан;1;1017;0.0;3.0073209529227443
технологий;1;1018;0.0;3.0077477780007396
млн;1;1019;0.0;3.008174184006426
аудиозаписей;1;1020;0.0;3.008600171761917
аудирования;1;1021;0.0;3.00902574208691
говорения;1;1022;0.0;3.0094508957986936
каждую;1;1023;0.0;3.0098756337121597
неделю;1;1024;0.0;3.0102999566398116
добавляется;1;1025;0.0;3.010723865391773
контент;1;1026;0.0;3.011147360775797
отдельных;1;1027;0.0;3.011570443597278
указанным;1;1028;0.0;3.0119931146592567
категориях;1;1029;0.0;3.0124153747624325
видеофрагмент;1;1030;0.0;3.012837224705172
длится;1;1031;0.0;3.0132586652835163
минуты;1;1032;0.0;3.013679697291192
показ;1;1033;0.0;3.0141003215196203
сопровождается;1;1034;0.0;3.0145205387579233
субтитрами;1;1035;0.0;3.014940349792936
остановить;1;1036;0.0;3.015359755409214
любом;1;1037;0.0;3.015778756389041
месте;1;1038;0.0;3.016197353512439
незнакомое;1;1039;0.0;3.016615547557177
слово;1;1040;0.0;3.0170333392987803
увидеть;1;1041;0.0;3.017450729510536
всплывающем;1;1042;0.0;3.0178677189635055
окне;1;1043;0.0;3.0182843084265305
затем;1;1044;0.0;3.018700498666243
вернуться;1;1045;0.0;3.0191162904470725
просмотру;1;1046;0.0;3.0195316845312554
пользователю;1;1047;0.0;3.0199466816788423
предлагают;1;1048;0.0;3.0203612826477073
посмотреть;1;1049;0.0;3.0207754881935576
тематически;1;1050;0.0;3.021189299069938
выбранного;1;1051;0.0;3.021602716028242
уровня;1;1052;0.0;3.02201573981772
подбираются;1;1053;0.0;3.022428371185486
системой;1;1054;0.0;3.0228406108765276
интегрирована;1;1055;0.0;3.0232524596337114
передовая;1;1056;0.0;3.0236639181977933
технология;1;1057;0.0;3.024074987307426
сравнивает;1;1058;0.0;3.0244856676991665
произнесенный;1;1059;0.0;3.024895960107485
фрагмент;1;1060;0.0;3.02530586526477
спектрограммой;1;1061;0.0;3.0257153839013404
оценивая;1;1062;0.0;3.02612451674545
близость;1;1063;0.0;3.0265332645232963
процентах;1;1064;0.0;3.026941627959029
учащийся;1;1065;0.0;3.027349607774756
неоднократно;1;1066;0.0;3.027757204690553
повторять;1;1067;0.0;3.0281644194244697
пытаясь;1;1068;0.0;3.0285712526925375
приблизить;1;1069;0.0;3.028977705208778
произношение;1;1070;0.0;3.0293837776852093
бесплатной;1;1071;0.0;3.0297894708318553
такая;1;1072;0.0;3.030194785356751
представляется;1;1073;0.0;3.0305997219659506
месяц;1;1074;0.0;3.0310042813635367
другая;1;1075;0.0;3.0314084642516237
платной;1;1076;0.0;3.03181227133037
касается;1;1077;0.0;3.0322157032979815
тестирования;1;1078;0.0;3.0326187608507196
незнакомой;1;1079;0.0;3.0330214446829102
статьи;1;1080;0.0;3.0334237554869494
отметить;1;1081;0.0;3.03382569395331
каждого;1;1082;0.0;3.03422726077055
имеется;1;1083;0.0;3.03462845662532
интерактивный;1;1084;0.0;3.035029282202368
состоит;1;1085;0.0;3.0354297381845483
пропусками;1;1086;0.0;3.035829825252828
нескольких;1;1087;0.0;3.0362295440862943
заполнить;1;1088;0.0;3.0366288953621607
памяти;1;1089;0.0;3.0370278797557746
пользуясь;1;1090;0.0;3.0374264979406234
контекстом;1;1091;0.0;3.0378247505883413
подсказку;1;1092;0.0;3.038222638368718
определения;1;1093;0.0;3.038620161949703
словаря;1;1094;0.0;3.0390173219974117
впечатанного;1;1095;0.0;3.039414119176137
пробел;1;1096;0.0;3.0398105541483504
пропущенное;1;1097;0.0;3.040206627574711
кликнув;1;1098;0.0;3.0406023401140727
пробелу;1;1099;0.0;3.04099769242349
правильный;1;1100;0.0;3.0413926851582245
ответ;1;1101;0.0;3.0417873189717515
выбрать;1;1102;0.0;3.0421815945157658
практики;1;1103;0.0;3.0425755124401905
составить;1;1104;0.0;3.04296907339318
собственные;1;1105;0.0;3.043362278021129
словами;1;1106;0.0;3.043755126968679
тренировались;1;1107;0.0;3.044147620878723
предпочтительными;1;1108;0.0;3.0445397603924107
приводятся;1;1109;0.0;3.0449315461491597
возможных;1;1110;0.0;3.045322978786657
ответов;1;1111;0.0;3.0457140589408676
активации;1;1112;0.0;3.0461047872460383
умолчанию;1;1113;0.0;3.0464951643347082
деактивирована;1;1114;0.0;3.04688519083771
понимание;1;1115;0.0;3.0472748673841794
выбора;1;1116;0.0;3.0476641946015595
ответы;1;1117;0.0;3.048053173115609
даны;1;1118;0.0;3.0484418035504044
предлагает;1;1119;0.0;3.0488300865283495
обсуждения;1;1120;0.0;3.049218022670181
просит;1;1121;0.0;3.049605612594973
кратко;1;1122;0.0;3.049992856920142
сформулировать;1;1123;0.0;3.0503797562614574
основную;1;1124;0.0;3.050766311233042
идею;1;1125;0.0;3.051152522447381
побуждают;1;1126;0.0;3.051538390515327
высказать;1;1127;0.0;3.0519239160461065
собственное;1;1128;0.0;3.0523090996473234
мнение;1;1129;0.0;3.0526939419249675
информации;1;1130;0.0;3.053078443483419
одной;1;1131;0.0;3.053462604925455
успешной;1;1132;0.0;3.0538464268522523
практикой;1;1133;0.0;3.054229909863397
интегрированию;1;1134;0.0;3.0546130545568873
платформа;1;1135;0.0;3.0549958615291413
созданная;1;1136;0.0;3.055378331375
современных;1;1137;0.0;3.0557604646877348
гонконга;1;1138;0.0;3.056142262059052
видеоролики;1;1139;0.0;3.0565237240791
произношения;1;1140;0.0;3.0569048513364723
параллельным;1;1141;0.0;3.0572856444182146
помещены;1;1142;0.0;3.057666103909829
детально;1;1143;0.0;3.058046230395281
лексике;1;1144;0.0;3.058426024457005
грамматике;1;1145;0.0;3.0588054866759067
произношению;1;1146;0.0;3.059184617631371
параллельного;1;1147;0.0;3.0595634179012676
англо;1;1148;0.0;3.0599418880619544
китайского;1;1149;0.0;3.060320028688285
подкатегории;1;1150;0.0;3.0606978403536114
указывающие;1;1151;0.0;3.0610753236297916
категорию;1;1152;0.0;3.061452479087193
младшие;1;1153;0.0;3.0618293072946985
школьники;1;1154;0.0;3.0622058088197126
средних;1;1155;0.0;3.0625819842281627
вузов;1;1156;0.0;3.0629578340845103
синонимов;1;1157;0.0;3.0633333589517493
уменьшить;1;1158;0.0;3.063708559391417
употребление;1;1159;0.0;3.0640834359635956
избыточно;1;1160;0.0;3.064457989226918
используемой;1;1161;0.0;3.0648322197385736
дэвиса;1;1162;0.0;3.0652061280543115
занимает;1;1163;0.0;3.065579714728448
страницы;1;1164;0.0;3.0659529803138694
фол;1;1165;0.0;3.066325925362037
вместе;1;1166;0.0;3.066698550422995
своими;1;1167;0.0;3.06707085604537
магистрантами;1;1168;0.0;3.0674428427763805
будущими;1;1169;0.0;3.06781451116184
преподавателями;1;1170;0.0;3.0681858617461617
иностранного;1;1171;0.0;3.068556895072363
разработала;1;1172;0.0;3.0689276116820716
изучаемым;1;1173;0.0;3.0692980121155293
темам;1;1174;0.0;3.0696680969115957
разместила;1;1175;0.0;3.070037866607755
создавался;1;1176;0.0;3.0704073217401193
семестров;1;1177;0.0;3.070776462843434
начале;1;1178;0.0;3.0711452904510823
студентам;1;1179;0.0;3.0715138050950888
удалось;1;1180;0.0;3.071882007306125
избежать;1;1181;0.0;3.0722498976135144
типичной;1;1182;0.0;3.0726174765452363
ошибки;1;1183;0.0;3.0729847446279304
разработанные;1;1184;0.0;3.073351702386901
представляли;1;1185;0.0;3.0737183503461223
четкие;1;1186;0.0;3.074084689028244
поиску;1;1187;0.0;3.074450718954591
обоснованные;1;1188;0.0;3.074816440645175
планы;1;1189;0.0;3.075181854618691
классе;1;1190;0.0;3.07554696139253
проблему;1;1191;0.0;3.075911761482777
решали;1;1192;0.0;3.0762762554042173
ходу;1;1193;0.0;3.0766404436703416
части;1;1194;0.0;3.0770043267933502
начальной;1;1195;0.0;3.077367905284156
специальных;1;1196;0.0;3.0777311796523916
профессионально;1;1197;0.0;3.07809415040641
ориентированного;1;1198;0.0;3.0784568180532923
каждая;1;1199;0.0;3.0788191830988483
глава;1;1200;0.0;3.0791812460476247
подробную;1;1201;0.0;3.0795430074029055
инструкцию;1;1202;0.0;3.0799044676667204
конкретном;1;1203;0.0;3.0802656273398443
идеи;1;1204;0.0;3.080626486921805
последующего;1;1205;0.0;3.0809870469108867
выявленные;1;1206;0.0;3.0813473078041325
трудности;1;1207;0.0;3.081707270097349
ограничения;1;1208;0.0;3.082066934285113
имеющие;1;1209;0.0;3.0824263008607717
подписки;1;1210;0.0;3.0827853703164494
пользователи;1;1211;0.0;3.083144143143052
платформы;1;1212;0.0;3.083502619830267
часто;1;1213;0.0;3.0838608008665727
сталкиваются;1;1214;0.0;3.0842186867392387
задержкой;1;1215;0.0;3.084576277934331
выполнении;1;1216;0.0;3.084933574936716
запроса;1;1217;0.0;3.0852905782300644
свидетельства;1;1218;0.0;3.0856472882968564
факт;1;1219;0.0;3.0860037056183813
демотивирующим;1;1220;0.0;3.086359830674748
неподготовленных;1;1221;0.0;3.086715663944882
такому;1;1222;0.0;3.0870712059065353
повороту;1;1223;0.0;3.087426457036285
сталкивались;1;1224;0.0;3.087781417809542
этим;1;1225;0.0;3.088136088700551
эффектом;1;1226;0.0;3.088490470182396
предложили;1;1227;0.0;3.088844562727004
способ;1;1228;0.0;3.0891983668051486
обойти;1;1229;0.0;3.0895518828864534
сократив;1;1230;0.0;3.0899051114393976
заложенное;1;1231;0.0;3.090258052931316
время;1;1232;0.0;3.0906107078284064
ожидания;1;1233;0.0;3.0909630765957314
созданы;1;1234;0.0;3.091315159697223
приведен;1;1235;0.0;3.0916669575956846
приложении;1;1236;0.0;3.0920184707527967
разработчиков;1;1237;0.0;3.09236969962912
